VEventBit3,beam_type,VEventBit1,VEventBit0,VEventBit7,VEventBit6,VEventBit5,VEventBit9,VEventBit8,lumi_seen,daq_time_end,VEventBit22,VEventBit23,VEventBit20,VEventBit21,VEventBit26,VEventBit24,VEventBit25,active_detectors,VEventBit2,run,VEventBit14,VEventBit28,lhc_beam_mode,run_duration,daq_time_start,beam_energy,partition,VEventBit13,VEventBit11,VEventBit10,VEventBit17,VEventBit16,VEventBit15,lhc_period,VEventBit19
,p-p,,,,,,,,7190.722258366632,1350908114.0,15994,139281,,16861,32927,35529,17592,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,190493,29161,,STABLE BEAMS,1145,1350906969.0,4000.0,PHYSICS_1,,,6860,,,12445,LHC12h,
,p-p,,,,,,,,70327.41451124687,1350920644.0,152569,1297853,,154447,374036,334414,162626,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,190495,298092,,STABLE BEAMS,12241,1350908403.0,4000.0,PHYSICS_1,,,66768,,,136280,LHC12h,
,p-p,,,,,,,,11156.691422090984,1350951431.0,24919,215935,,26975,57660,55300,27482,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,190517,47171,,STABLE BEAMS,1696,1350949735.0,4000.0,PHYSICS_1,,,10165,,,20281,LHC12h,
,p-p,,,,,,,,36331.260989884286,1350957416.0,78935,695063,,73759,204879,178938,87710,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,190521,150387,,STABLE BEAMS,5815,1350951601.0,4000.0,PHYSICS_1,,,33246,,,64811,LHC12h,
,p-p,,,,,,,,8077.768815212227,1350970130.0,10684,97113,,16767,29021,24391,12141,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,190535,30664,,STABLE BEAMS,1521,1350968609.0,4000.0,PHYSICS_1,,,4405,,,13343,LHC12h,
,p-p,,,,,,,,19410.10558482538,1350973980.0,39230,352826,,36931,104128,88595,43910,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,190540,77641,,STABLE BEAMS,3652,1350970328.0,4000.0,PHYSICS_1,,,15613,,,33535,LHC12h,
,p-p,,,,,,,,22235.663529613772,1350978387.0,40245,360652,,42457,103332,90517,44613,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,190541,93712,,STABLE BEAMS,4227,1350974160.0,4000.0,PHYSICS_1,,,16387,,,40359,LHC12h,
,p-p,,,,,,,,2114.1256119687637,1351012941.0,5206,45975,,9915,19207,11741,5815,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,190561,9229,,STABLE BEAMS,693,1351012248.0,4000.0,PHYSICS_1,,,2058,,,4005,LHC12h,
,p-p,,,,,,,,16726.054799592162,1351047621.0,35896,311587,,37482,75265,79502,39071,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,190578,70726,,STABLE BEAMS,2587,1351045034.0,4000.0,PHYSICS_1,,,14879,,,30504,LHC12h,
,p-p,,,,,,,,36912.64046902048,1351053515.0,75879,659915,,68370,162183,168960,82171,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,190581,156171,,STABLE BEAMS,5685,1351047830.0,4000.0,PHYSICS_1,,,32360,,,71767,LHC12h,
,p-p,,,,,,,,40588.92334485531,1351062245.0,88086,752434,,93622,227789,193343,93356,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,190585,172465,,STABLE BEAMS,7458,1351054787.0,4000.0,PHYSICS_1,,,38568,,,74650,LHC12h,
,p-p,,,,,,,,7900.810539563423,1351201522.0,17713,152067,,16524,39016,39510,21046,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,190683,33207,,STABLE BEAMS,1153,1351200369.0,4000.0,PHYSICS_1,,,7392,,,14533,LHC12h,
,p-p,,,,,,,,14521.791585441217,1351204078.0,31078,268728,,25141,68817,69798,36795,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,190685,59835,,STABLE BEAMS,2095,1351201983.0,4000.0,PHYSICS_1,,,13063,,,26037,LHC12h,
,p-p,,,,,,,,5336.803594596433,1351238931.0,12743,111676,,13242,40482,27924,14974,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,190712,23003,,STABLE BEAMS,963,1351237968.0,4000.0,PHYSICS_1,,,5071,,,10059,LHC12h,
,p-p,,,,,,,,17274.407025184835,1351242105.0,40198,343809,,36089,132526,87361,45887,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,190714,73115,,STABLE BEAMS,2989,1351239116.0,4000.0,PHYSICS_1,,,16188,,,31736,LHC12h,
,p-p,,,,,,,,9189.987808795,1351307018.0,23978,189238,,61001,119356,48116,24279,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0,,190815,,,STABLE BEAMS,3948,1351303070.0,4000.0,PHYSICS_1,,,,,,,LHC12h,
,p-p,,,,,,,,2207.8929109814703,1351308247.0,5663,44533,,11261,32461,11290,5533,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0,,190818,,,STABLE BEAMS,1089,1351307158.0,4000.0,PHYSICS_1,,,,,,,LHC12h,
,p-p,,,,,,,,3063.304731717243,1351310650.0,5020,39632,,13251,30725,10113,5062,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0,,190819,,,STABLE BEAMS,1614,1351309036.0,4000.0,PHYSICS_1,,,,,,,LHC12h,
,p-p,,,,,,,,2370.349534483944,1351313031.0,6102,47637,,15777,39252,12199,6070,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0,,190821,,,STABLE BEAMS,1361,1351311670.0,4000.0,PHYSICS_1,,,,,,,LHC12h,
,p-p,,,,,,,,3663.900765072361,1351317368.0,9554,71795,,27189,74366,18663,9226,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0,,190822,,,STABLE BEAMS,2313,1351315055.0,4000.0,PHYSICS_1,,,,,,,LHC12h,
,p-p,,,,,,,,10735.638089890674,1351344005.0,26980,215852,,26937,70211,56095,28081,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,190844,,,STABLE BEAMS,1751,1351342254.0,4000.0,PHYSICS_1,,,,,,,LHC12h,
,p-p,,,,,,,,21529.83966152806,1351348259.0,53851,426824,,47901,100339,111800,55460,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,190848,,,STABLE BEAMS,4028,1351344231.0,4000.0,PHYSICS_1,,,,,,,LHC12h,
,p-p,,,,,,,,5014.065013722826,1351359024.0,12939,104717,,16531,23117,26853,13308,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,190864,,,STABLE BEAMS,987,1351358037.0,4000.0,PHYSICS_1,,,,,,,LHC12h,
,p-p,,,,,,,,2967.464833381861,1351359883.0,62,51662,,,21901,16202,8047,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,190866,,,STABLE BEAMS,635,1351359248.0,4000.0,PHYSICS_1,,,,,,,LHC12h,
,p-p,,,,,,,,1665.157728982781,1351360411.0,1397,10824,,2527,3907,2782,1358,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,190867,,,STABLE BEAMS,390,1351360021.0,4000.0,PHYSICS_1,,,,,,,LHC12h,
,p-p,,,,,,,,10066.622719575795,1351362752.0,24179,193464,,30586,71658,50205,25019,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,190870,,,STABLE BEAMS,2168,1351360584.0,4000.0,PHYSICS_1,,,,,,,LHC12h,
,p-p,,,,,,,,34217.99238271471,1351371620.0,86817,683216,,132248,305811,179482,87620,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,190879,,,STABLE BEAMS,8655,1351362965.0,4000.0,PHYSICS_1,,,,,,,LHC12h,
,p-p,,,,,,,,2345.5835548873747,1351374565.0,5712,44021,,10315,25219,11781,5758,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,190894,,,STABLE BEAMS,788,1351373777.0,4000.0,PHYSICS_1,,,,,,,LHC12h,
10504,p-p,75463,,105709,,,13378,25542,3862.0812331132734,1351376356.0,,,50537,30420,29049,,,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,,190895,,100252,STABLE BEAMS,1321,1351375035.0,4000.0,PHYSICS_1,2068,10446,,,,,LHC12h,
2872,p-p,42889,,30485,,,3775,7339,1039.3567796102645,1351377986.0,,,28636,17347,9098,,,ITSSPD ITSSDD ITSSSD TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,,190897,,30813,STABLE BEAMS,421,1351377565.0,4000.0,PHYSICS_1,594,3116,,,,,LHC12h,
52458,p-p,578690,,607823,,,76892,148241,21790.657202545204,1351387354.0,,,387366,236096,214905,,,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,,190898,,684925,STABLE BEAMS,9055,1351378299.0,4000.0,PHYSICS_1,14691,63112,,,,,LHC12h,
2315,p-p,52068,,32689,,,4144,8172,1325.0561146379375,1351389750.0,,,34610,21162,15773,,,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,,190903,,81332,STABLE BEAMS,803,1351388947.0,4000.0,PHYSICS_1,493,3252,,,,,LHC12h,
11481,p-p,306222,,173748,,,21703,42819,6856.094766838755,1351393993.0,,,204127,124856,87379,,,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,,190904,,452935,STABLE BEAMS,3982,1351390011.0,4000.0,PHYSICS_1,3148,17742,,,,,LHC12h,
270,p-p,18187,,4883,,,615,1145,180.69423951273833,1351394944.0,,,12137,7240,713,,,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,,190905,,13021,STABLE BEAMS,208,1351394736.0,4000.0,PHYSICS_1,124,540,,,,,LHC12h,
,p-p,,,,,,,,98316.0832431757,1351464681.0,222775,1766072,,205726,781809,474089,230073,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,190960,,,STABLE BEAMS,17418,1351447263.0,4000.0,PHYSICS_1,,,,,,,LHC12h,
8269,p-p,58649,,91231,,,11451,22972,5640.894507713153,1351468883.0,,,39163,24673,32306,,,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG T0 VZERO ACORDE EMCAL TRD,,190968,,96812,STABLE BEAMS,1556,1351467327.0,4000.0,PHYSICS_1,1819,9166,,,,,LHC12h,
13722,p-p,156594,,154349,,,19704,39077,7094.813745636013,1351471191.0,,,104018,65680,62707,,,ITSSPD ITSSDD ITSSSD TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,,190969,,190787,STABLE BEAMS,2084,1351469107.0,4000.0,PHYSICS_1,3183,15863,,,,,LHC12h,
3987,p-p,46804,,45289,,,5884,11616,2916.871756486228,1351472512.0,,,31153,19758,19916,,,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,,190970,,70049,STABLE BEAMS,1010,1351471502.0,4000.0,PHYSICS_1,1000,4586,,,,,LHC12h,
26472,p-p,443303,,380279,,,49676,99505,19042.2669788494,1351481156.0,,,293888,186168,206484,,,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,,190974,,858878,STABLE BEAMS,6938,1351474218.0,4000.0,PHYSICS_1,5257,36234,,,,,LHC12h,
1574,p-p,33413,,24405,,,3089,6303,1163.3380901947487,1351481954.0,,,22203,14000,13768,,,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,,190975,,60971,STABLE BEAMS,533,1351481421.0,4000.0,PHYSICS_1,358,2513,,,,,LHC12h,
1921,p-p,51967,,31549,,,4018,8231,1525.3032663936065,1351484409.0,,,34290,21829,20145,,,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,,190979,,83775,STABLE BEAMS,729,1351483680.0,4000.0,PHYSICS_1,507,3173,,,,,LHC12h,
30032,p-p,1079802,,541584,,,68522,141263,25318.780603292704,1351499250.0,,,712389,454010,376470,,,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,,190981,,1532884,STABLE BEAMS,14339,1351484911.0,4000.0,PHYSICS_1,11143,58636,,,,,LHC12h,
7917,p-p,507264,,167393,,,20950,43408,7143.026573879995,1351505814.0,,,334028,211902,88592,,,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,,190983,,499172,STABLE BEAMS,5981,1351499833.0,4000.0,PHYSICS_1,4588,19026,,,,,LHC12h,
2596,p-p,207806,,57900,,,7036,14968,2372.8199637421108,1351508562.0,,,136707,86615,8859,,,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,,190984,,176656,STABLE BEAMS,2443,1351506119.0,4000.0,PHYSICS_1,1858,6768,,,,,LHC12h,
,p-p,,,,,,,,9115.354056902066,1351550049.0,16301,135216,,16378,50790,36167,17991,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191022,35067,,STABLE BEAMS,1284,1351548765.0,4000.0,PHYSICS_1,,,6567,,,16264,LHC12h,
,p-p,,,,,,,,2669.7871541801405,1351551385.0,5912,47377,,6140,19046,12902,6376,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191031,10123,,STABLE BEAMS,420,1351550965.0,4000.0,PHYSICS_1,,,2352,,,4702,LHC12h,
,p-p,,,,,,,,94704.16216018764,1351564510.0,181538,1454663,,150379,739499,399295,192806,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191032,339452,,STABLE BEAMS,12856,1351551654.0,4000.0,PHYSICS_1,,,75297,,,158259,LHC12h,
,p-p,,,,,,,,4380.919833329553,1351600376.0,10687,88646,,11428,38326,23278,11806,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191079,16579,,STABLE BEAMS,744,1351599632.0,4000.0,PHYSICS_1,,,4129,,,7789,LHC12h,
,p-p,,,,,,,,6996.228389614381,1351602526.0,17694,145110,,8566,66239,38175,19122,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0,,191083,,,STABLE BEAMS,1208,1351601318.0,4000.0,PHYSICS_1,,,,,,,LHC12h,
,p-p,,,,,,,,16443.25827452795,1351625884.0,32246,268692,,34729,101649,71751,35523,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191105,58539,,STABLE BEAMS,2596,1351623288.0,4000.0,PHYSICS_1,,,12708,,,27352,LHC12h,
,p-p,,,,,,,,25634.63550512697,1351629962.0,49600,429412,,28351,179600,115562,56989,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191110,86853,,STABLE BEAMS,3861,1351626101.0,4000.0,PHYSICS_1,,,19697,,,41215,LHC12h,
,p-p,,,,,,,,16494.770781981086,1351633668.0,25771,248276,,14378,136824,68450,33644,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191114,51238,,STABLE BEAMS,2873,1351630795.0,4000.0,PHYSICS_1,,,10323,,,24146,LHC12h,
,p-p,,,,,,,,7140.358521654458,1351635579.0,16218,131342,,20346,82671,35107,17108,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191121,27145,,STABLE BEAMS,1361,1351634218.0,4000.0,PHYSICS_1,,,6550,,,12635,LHC12h,
3732,p-p,42587,,42348,,,5601,10334,1641.3833545233074,1351638520.0,,,28684,17210,21754,,,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG T0 VZERO ACORDE EMCAL TRD,,191129,,76291,STABLE BEAMS,752,1351637768.0,4000.0,PHYSICS_1,385,3516,1012,,,1928,LHC12h,
,p-p,,,,,,,,9921.031088528054,1351655973.0,23535,202303,,23421,69388,52562,26316,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191159,37226,,STABLE BEAMS,1554,1351654419.0,4000.0,PHYSICS_1,,,9140,,,17495,LHC12h,
,p-p,,,,,,,,33312.78690032746,1351661370.0,76049,645995,,64878,238735,169685,84303,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191163,130127,,STABLE BEAMS,5145,1351656225.0,4000.0,PHYSICS_1,,,29552,,,64940,LHC12h,
,p-p,,,,,,,,15169.746879415181,1351719994.0,6384,120614,,34177,44750,32548,16318,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191217,34399,,STABLE BEAMS,2237,1351717757.0,4000.0,PHYSICS_1,,,162591,,,18567,LHC12h,
,p-p,,,,,,,,12804.849280097049,1351722385.0,30632,239558,,25017,85683,62621,31089,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191222,,,STABLE BEAMS,1884,1351720501.0,4000.0,PHYSICS_1,,,,,,,LHC12h,
,p-p,,,,,,,,47797.33219520035,1351730379.0,57160,833175,,93596,350248,222527,108072,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191224,229854,,STABLE BEAMS,7474,1351722905.0,4000.0,PHYSICS_1,,,36457,,,97893,LHC12h,
11855,p-p,86608,,110787,,,14001,26957,4036.198948092066,1351734248.0,,,58017,35335,44800,,,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,,191227,,125103,STABLE BEAMS,1320,1351732928.0,4000.0,PHYSICS_1,2043,10816,3378,,,6966,LHC12h,
11771,p-p,102862,,125669,,,16396,31737,7072.332117260004,1351737568.0,,,68718,42131,55863,,,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,,191229,,299979,STABLE BEAMS,2163,1351735405.0,4000.0,PHYSICS_1,1318,10869,3675,,,8380,LHC12h,
3999,p-p,43183,,43680,,,5666,11191,3080.4624405297977,1351739488.0,,,28795,17835,19572,,,ITSSPD ITSSDD ITSSSD TPC HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,,191230,,103274,STABLE BEAMS,916,1351738572.0,4000.0,PHYSICS_1,458,3777,1307,,,2911,LHC12h,
2685,p-p,31771,,40226,,,5432,10633,7051.444877671264,1351741877.0,,,21231,13512,18505,,,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,,191231,,69904,STABLE BEAMS,1880,1351739997.0,4000.0,PHYSICS_1,293,2496,874,,,1972,LHC12h,
15436,p-p,153031,,201915,,,26512,53157,12256.377946114426,1351745504.0,,,102042,64695,98077,,,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,,191232,,449420,STABLE BEAMS,3304,1351742200.0,4000.0,PHYSICS_1,1982,15686,5803,,,12633,LHC12h,
7310,p-p,84945,,98717,,,13267,26050,6031.780408131266,1351748909.0,,,56475,35884,56747,,,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,,191234,,238086,STABLE BEAMS,1872,1351747037.0,4000.0,PHYSICS_1,1113,8170,3085,,,6476,LHC12h,
932,p-p,43170,,49631,,,7209,14594,3182.081949681446,1351756406.0,,,28476,18232,36694,,,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,,191242,,46287,STABLE BEAMS,1311,1351755095.0,4000.0,PHYSICS_1,227,1242,777,,,163251,LHC12h,
15934,p-p,367043,,233247,,,30397,61278,13387.022716678004,1351763491.0,,,242006,154867,178708,,,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,,191244,,727706,STABLE BEAMS,5754,1351757737.0,4000.0,PHYSICS_1,4088,23995,9121,,,22263,LHC12h,
1742,p-p,51853,,27120,,,3511,7190,2935.4713485739017,1351765240.0,,,34178,21957,21184,,,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,,191245,,92565,STABLE BEAMS,1444,1351763796.0,4000.0,PHYSICS_1,525,2951,1095,,,2284,LHC12h,
2232,p-p,71990,,36056,,,4728,9627,1946.103115591174,1351766834.0,,,47562,30594,28585,,,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,,191247,,128011,STABLE BEAMS,1093,1351765741.0,4000.0,PHYSICS_1,706,3927,1571,,,3236,LHC12h,
5622,p-p,191962,,94865,,,12049,24928,4980.892539529247,1351769790.0,,,126118,81195,77328,,,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,,191248,,344934,STABLE BEAMS,2691,1351767099.0,4000.0,PHYSICS_1,2026,10349,4176,,,8501,LHC12h,
,p-p,,,,,,,,3575.818168021873,1351784930.0,5148,65957,,5269,24900,17567,8845,ITSSPD ITSSDD ITSSSD PHOS MUONTRG T0 EMCAL,,191274,15071,,STABLE BEAMS,559,1351784371.0,4000.0,PHYSICS_1,,,2465,,,6729,LHC12h,
,p-p,,,,,,,,80336.5252886271,1351796704.0,110242,1366578,,98516,711997,368121,180831,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191275,331383,,STABLE BEAMS,11631,1351785073.0,4000.0,PHYSICS_1,,,54630,,,147798,LHC12h,
,p-p,,,,,,,,7567.964223582499,1351823404.0,11256,140519,,16604,51643,37554,18245,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191307,33321,,STABLE BEAMS,1113,1351822291.0,4000.0,PHYSICS_1,,,5466,,,14703,LHC12h,
,p-p,,,,,,,,64501.83875133702,1351832501.0,91782,1104062,,111052,465786,298979,145492,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191309,279352,,STABLE BEAMS,8898,1351823603.0,4000.0,PHYSICS_1,,,46779,,,125620,LHC12h,
,p-p,,,,,,,,11212.845627736899,1351845669.0,12607,208286,,20259,81272,58186,28872,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191329,34931,,STABLE BEAMS,1780,1351843889.0,4000.0,PHYSICS_1,,,6065,,,15604,LHC12h,
,p-p,,,,,,,,10290.9662481224,1351849439.0,11484,186820,,9516,48432,52181,25732,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191337,31271,,STABLE BEAMS,1607,1351847832.0,4000.0,PHYSICS_1,,,5613,,,13893,LHC12h,
,p-p,,,,,,,,9471.02625682373,1351851844.0,12139,141140,,10672,50782,38345,18829,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191340,35729,,STABLE BEAMS,1520,1351850324.0,4000.0,PHYSICS_1,,,6033,,,15782,LHC12h,
,p-p,,,,,,,,9924.383166770771,1351854489.0,10063,117512,,10364,44865,32167,15816,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191343,41687,,STABLE BEAMS,1557,1351852932.0,4000.0,PHYSICS_1,,,5057,,,19554,LHC12h,
,p-p,,,,,,,,9685.259582805094,1351856488.0,14909,172984,,13538,68586,47584,22720,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191344,41131,,STABLE BEAMS,1707,1351854781.0,4000.0,PHYSICS_1,,,7353,,,18086,LHC12h,
,p-p,,,,,,,,11941.994607473955,1351899014.0,17827,221300,,27311,79072,59225,29122,ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191376,52189,,STABLE BEAMS,1684,1351897330.0,4000.0,PHYSICS_1,,,8755,,,22743,LHC12h,
,p-p,,,,,,,,120896.07355539096,1351918913.0,166539,2040895,,238209,1333509,553760,268989,ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191380,523499,,STABLE BEAMS,19705,1351899208.0,4000.0,PHYSICS_1,,,82401,,,228677,LHC12h,
,p-p,,,,,,,,2384.3278074192804,1351919621.0,4917,38290,,7499,36510,10389,5131,ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191381,10646,,STABLE BEAMS,522,1351919099.0,4000.0,PHYSICS_1,,,2529,,,4747,LHC12h,
,p-p,,,,,,,,8330.470537549314,1351922306.0,11469,88990,,15901,94636,24456,11616,ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191383,32401,,STABLE BEAMS,1875,1351920431.0,4000.0,PHYSICS_1,,,5959,,,14250,LHC12h,
,p-p,,,,,,,,25651.016966438747,1351929929.0,55635,390090,,73873,465091,108856,51762,ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191388,114731,,STABLE BEAMS,6630,1351923299.0,4000.0,PHYSICS_1,,,28957,,,50804,LHC12h,
,p-p,,,,,,,,8900.739775341033,1351969133.0,14791,171816,,19259,61868,44995,22404,ITSSPD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191443,39566,,STABLE BEAMS,1387,1351967746.0,4000.0,PHYSICS_1,,,7037,,,17209,LHC12h,
,p-p,,,,,,,,2984.651481645576,1351969861.0,2549,31126,,2845,11302,8327,4177,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191445,13220,,STABLE BEAMS,501,1351969360.0,4000.0,PHYSICS_1,,,1228,,,5701,LHC12h,
,p-p,,,,,,,,16711.555103765946,1351972922.0,25779,316486,,20672,115222,84482,41728,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191447,69950,,STABLE BEAMS,2543,1351970379.0,4000.0,PHYSICS_1,,,12537,,,30447,LHC12h,
,p-p,,,,,,,,44530.39945119605,1351980012.0,67881,808231,,57957,320790,217443,106369,ITSSPD ITSSDD ITSSSD PHOS MUONTRK MUONTRG T0 EMCAL,,191448,187468,,STABLE BEAMS,6931,1351973081.0,4000.0,PHYSICS_1,,,33309,,,83678,LHC12h,
9494,p-p,83133,,117048,,,15548,29034,4965.587545322692,1351983709.0,,,55519,33016,47205,,,ITSSPD ITSSDD ITSSSD TPC TOF HMPID PHOS MUONTRK MUONTRG FMD T0 VZERO ACORDE EMCAL TRD,,191450,,185021,STABLE BEAMS,1724,1351981985.0,4000.0,PHYSICS_1,1032,8555,2453,,,5060,LHC12h,
